"Step","dulcet-rain-4 - train/sigreg","dulcet-rain-4 - train/sigreg__MIN","dulcet-rain-4 - train/sigreg__MAX"
"215646","1.890625","1.890625","1.890625"
"215650","2.265625","2.265625","2.265625"
"215693","2.359375","2.359375","2.359375"
"215699","2.203125","2.203125","2.203125"
"215712","2.328125","2.328125","2.328125"
"215721","2.15625","2.15625","2.15625"
"215725","1.9609375","1.9609375","1.9609375"
"215731","2.046875","2.046875","2.046875"
"215747","2.5625","2.5625","2.5625"
"215761","2.125","2.125","2.125"
"215796","1.96875","1.96875","1.96875"
"215805","2.09375","2.09375","2.09375"
"215808","2.078125","2.078125","2.078125"
"215830","2.515625","2.515625","2.515625"
"215847","2.28125","2.28125","2.28125"
"215855","2.125","2.125","2.125"
"215869","2.28125","2.28125","2.28125"
"215883","2.1875","2.1875","2.1875"
"215937","2.03125","2.03125","2.03125"
"215997","2.234375","2.234375","2.234375"
"216025","2.15625","2.15625","2.15625"
"216046","2.28125","2.28125","2.28125"
"216066","2.03125","2.03125","2.03125"
"216098","2.234375","2.234375","2.234375"
"216137","2.453125","2.453125","2.453125"
"216148","1.984375","1.984375","1.984375"
"216193","2.0625","2.0625","2.0625"
"216204","2.265625","2.265625","2.265625"
"216239","2.265625","2.265625","2.265625"
"216302","2","2","2"
"216387","2.125","2.125","2.125"
"216396","2.265625","2.265625","2.265625"
"216397","2.0625","2.0625","2.0625"
"216401","1.890625","1.890625","1.890625"
"216420","2.25","2.25","2.25"
"216425","2.515625","2.515625","2.515625"
"216464","2.3125","2.3125","2.3125"
"216501","2","2","2"
"216523","2.625","2.625","2.625"
"216530","2.125","2.125","2.125"
"216543","2.3125","2.3125","2.3125"
"216555","2.09375","2.09375","2.09375"
"216592","2.109375","2.109375","2.109375"
"216603","2.1875","2.1875","2.1875"
"216616","2.140625","2.140625","2.140625"
"216644","2.078125","2.078125","2.078125"
"216665","2","2","2"
"216671","2.3125","2.3125","2.3125"
"216770","2","2","2"
"216792","2.34375","2.34375","2.34375"
"216810","2.46875","2.46875","2.46875"
"216821","2.171875","2.171875","2.171875"
"216876","2.203125","2.203125","2.203125"
"216879","2","2","2"
"216912","1.8046875","1.8046875","1.8046875"
"216934","2.234375","2.234375","2.234375"
"216953","2.109375","2.109375","2.109375"
"217034","2.296875","2.296875","2.296875"
"217057","2.1875","2.1875","2.1875"
"217091","2.296875","2.296875","2.296875"
"217125","1.9765625","1.9765625","1.9765625"
"217147","2.1875","2.1875","2.1875"
"217166","2.515625","2.515625","2.515625"
"217181","1.9140625","1.9140625","1.9140625"
"217196","2.296875","2.296875","2.296875"
"217218","2.015625","2.015625","2.015625"
"217225","2.0625","2.0625","2.0625"
"217278","2.09375","2.09375","2.09375"
"217281","2.328125","2.328125","2.328125"
"217286","2.15625","2.15625","2.15625"
"217343","2.15625","2.15625","2.15625"
"217344","2.015625","2.015625","2.015625"
"217352","2.234375","2.234375","2.234375"
"217358","2.3125","2.3125","2.3125"
"217409","1.953125","1.953125","1.953125"
"217423","2.078125","2.078125","2.078125"
"217493","2.203125","2.203125","2.203125"
"217494","1.953125","1.953125","1.953125"
"217561","1.9140625","1.9140625","1.9140625"
"217570","2.109375","2.109375","2.109375"
"217585","2.328125","2.328125","2.328125"
"217644","2.03125","2.03125","2.03125"
"217667","2.0625","2.0625","2.0625"
"217774","2.171875","2.171875","2.171875"
"217780","2.171875","2.171875","2.171875"
"217787","2.203125","2.203125","2.203125"
"217792","2.0625","2.0625","2.0625"
"217816","2.125","2.125","2.125"
"217817","2.515625","2.515625","2.515625"
"217862","2.625","2.625","2.625"
"217889","2.203125","2.203125","2.203125"
"217893","2.0625","2.0625","2.0625"
"217903","2.296875","2.296875","2.296875"
"217920","2.34375","2.34375","2.34375"
"217992","2.046875","2.046875","2.046875"
"218007","2.3125","2.3125","2.3125"
"218108","2.015625","2.015625","2.015625"
"218137","2.28125","2.28125","2.28125"
"218148","2.140625","2.140625","2.140625"
"218163","2.109375","2.109375","2.109375"
"218192","2.125","2.125","2.125"
"218193","1.96875","1.96875","1.96875"
"218221","2.0625","2.0625","2.0625"
"218279","2.125","2.125","2.125"
"218323","2.03125","2.03125","2.03125"
"218337","2.609375","2.609375","2.609375"
"218345","2.203125","2.203125","2.203125"
"218360","2.171875","2.171875","2.171875"
"218452","2.25","2.25","2.25"
"218470","2.46875","2.46875","2.46875"
"218497","2.203125","2.203125","2.203125"
"218505","2.140625","2.140625","2.140625"
"218558","2.375","2.375","2.375"
"218565","2.1875","2.1875","2.1875"
"218575","1.96875","1.96875","1.96875"
"218587","2.296875","2.296875","2.296875"
"218636","2.140625","2.140625","2.140625"
"218643","2.015625","2.015625","2.015625"
"218669","2.078125","2.078125","2.078125"
"218687","2.515625","2.515625","2.515625"
"218707","2.21875","2.21875","2.21875"
"218708","2.421875","2.421875","2.421875"
"218710","2.03125","2.03125","2.03125"
"218773","1.9375","1.9375","1.9375"
"218798","1.921875","1.921875","1.921875"
"218799","2.03125","2.03125","2.03125"
"218807","2.0625","2.0625","2.0625"
"218850","2.078125","2.078125","2.078125"
"218892","1.8125","1.8125","1.8125"
"218898","1.953125","1.953125","1.953125"
"218952","2.171875","2.171875","2.171875"
"218978","2.140625","2.140625","2.140625"
"218991","2.1875","2.1875","2.1875"
"219020","2.171875","2.171875","2.171875"
"219030","2","2","2"
"219034","2.171875","2.171875","2.171875"
"219048","2.4375","2.4375","2.4375"
"219134","2.25","2.25","2.25"
"219147","2.25","2.25","2.25"
"219153","2.21875","2.21875","2.21875"
"219166","1.984375","1.984375","1.984375"
"219170","2.15625","2.15625","2.15625"
"219186","1.9140625","1.9140625","1.9140625"
"219196","2.359375","2.359375","2.359375"
"219200","2.1875","2.1875","2.1875"
"219238","2.109375","2.109375","2.109375"
"219260","2.078125","2.078125","2.078125"
"219268","2.171875","2.171875","2.171875"
"219276","2.5","2.5","2.5"
"219373","1.953125","1.953125","1.953125"
"219375","2.0625","2.0625","2.0625"
"219422","1.953125","1.953125","1.953125"
"219449","2.328125","2.328125","2.328125"
"219460","2.078125","2.078125","2.078125"
"219464","2.09375","2.09375","2.09375"
"219473","2.84375","2.84375","2.84375"
"219485","2.09375","2.09375","2.09375"
"219504","1.953125","1.953125","1.953125"
"219569","2.28125","2.28125","2.28125"
"219628","1.859375","1.859375","1.859375"
"219631","2.171875","2.171875","2.171875"
"219654","2.234375","2.234375","2.234375"
"219736","2.078125","2.078125","2.078125"
"219801","2.0625","2.0625","2.0625"
"219806","1.9453125","1.9453125","1.9453125"
"219828","1.9296875","1.9296875","1.9296875"
"219840","1.9609375","1.9609375","1.9609375"
"219865","2.125","2.125","2.125"
"219867","2.234375","2.234375","2.234375"
"219869","2.015625","2.015625","2.015625"
"219876","2.15625","2.15625","2.15625"
"219903","2.203125","2.203125","2.203125"
"219913","2.359375","2.359375","2.359375"
"219936","2.328125","2.328125","2.328125"
"219998","2.078125","2.078125","2.078125"
"220024","1.9453125","1.9453125","1.9453125"
"220039","2.25","2.25","2.25"
"220065","2.109375","2.109375","2.109375"
"220139","2.203125","2.203125","2.203125"
"220173","2.046875","2.046875","2.046875"
"220174","2.234375","2.234375","2.234375"
"220230","2.09375","2.09375","2.09375"
"220231","2.0625","2.0625","2.0625"
"220237","1.8984375","1.8984375","1.8984375"
"220242","2.140625","2.140625","2.140625"
"220267","2.140625","2.140625","2.140625"
"220300","2.5","2.5","2.5"
"220313","2.203125","2.203125","2.203125"
"220319","2.421875","2.421875","2.421875"
"220371","2.359375","2.359375","2.359375"
"220380","1.875","1.875","1.875"
"220468","1.921875","1.921875","1.921875"
"220482","2.078125","2.078125","2.078125"
"220496","1.8359375","1.8359375","1.8359375"
"220501","2.109375","2.109375","2.109375"
"220520","2.078125","2.078125","2.078125"
"220535","2.140625","2.140625","2.140625"
"220545","2.421875","2.421875","2.421875"
"220552","2.359375","2.359375","2.359375"
"220599","2.25","2.25","2.25"
"220616","2.078125","2.078125","2.078125"
"220662","1.8671875","1.8671875","1.8671875"
"220675","2.484375","2.484375","2.484375"
"220681","2.1875","2.1875","2.1875"
"220685","2.078125","2.078125","2.078125"
"220711","2.296875","2.296875","2.296875"
"220765","1.9921875","1.9921875","1.9921875"
"220814","1.828125","1.828125","1.828125"
"220815","2.078125","2.078125","2.078125"
"220846","2.359375","2.359375","2.359375"
"220847","2.21875","2.21875","2.21875"
"220858","2.125","2.125","2.125"
"220860","1.6875","1.6875","1.6875"
"220871","2.234375","2.234375","2.234375"
"220874","2.515625","2.515625","2.515625"
"220957","2.015625","2.015625","2.015625"
"220969","2.078125","2.078125","2.078125"
"221066","2.296875","2.296875","2.296875"
"221091","1.859375","1.859375","1.859375"
"221129","2.40625","2.40625","2.40625"
"221170","2.53125","2.53125","2.53125"
"221204","1.890625","1.890625","1.890625"
"221250","1.9921875","1.9921875","1.9921875"
"221293","1.890625","1.890625","1.890625"
"221311","2.109375","2.109375","2.109375"
"221318","1.984375","1.984375","1.984375"
"221339","1.96875","1.96875","1.96875"
"221346","2.28125","2.28125","2.28125"
"221415","2.203125","2.203125","2.203125"
"221480","1.90625","1.90625","1.90625"
"221486","2.375","2.375","2.375"
"221496","2.28125","2.28125","2.28125"
"221502","1.875","1.875","1.875"
"221503","2.03125","2.03125","2.03125"
"221515","2.078125","2.078125","2.078125"
"221549","2.4375","2.4375","2.4375"
"221551","2.296875","2.296875","2.296875"
"221565","2.140625","2.140625","2.140625"
"221581","2.140625","2.140625","2.140625"
"221604","2.25","2.25","2.25"
"221614","2.140625","2.140625","2.140625"
"221621","2","2","2"
"221674","2.234375","2.234375","2.234375"
"221698","2.03125","2.03125","2.03125"
"221721","2.140625","2.140625","2.140625"
"221743","2.078125","2.078125","2.078125"
"221752","1.9375","1.9375","1.9375"
"221755","2.015625","2.015625","2.015625"
"221799","2.25","2.25","2.25"
"221825","2.328125","2.328125","2.328125"
"221864","2.171875","2.171875","2.171875"
"221891","2.21875","2.21875","2.21875"
"221924","2.09375","2.09375","2.09375"
"221996","1.9921875","1.9921875","1.9921875"
"222048","2.375","2.375","2.375"
"222131","2.109375","2.109375","2.109375"
"222158","2.34375","2.34375","2.34375"
"222197","2.265625","2.265625","2.265625"
"222226","2.125","2.125","2.125"
"222228","2.25","2.25","2.25"
"222236","2.109375","2.109375","2.109375"
"222337","2.15625","2.15625","2.15625"
"222387","2.25","2.25","2.25"
"222428","2.375","2.375","2.375"
"222469","2.25","2.25","2.25"
"222511","1.921875","1.921875","1.921875"
"222518","2.328125","2.328125","2.328125"
"222559","2.1875","2.1875","2.1875"
"222564","2","2","2"
"222577","2.078125","2.078125","2.078125"
"222601","2.140625","2.140625","2.140625"
"222625","2.015625","2.015625","2.015625"
"222635","2.109375","2.109375","2.109375"
"222639","2.140625","2.140625","2.140625"
"222653","2.625","2.625","2.625"
"222657","1.8671875","1.8671875","1.8671875"
"222671","1.8515625","1.8515625","1.8515625"
"222728","2.328125","2.328125","2.328125"
"222731","2.3125","2.3125","2.3125"
"222742","1.90625","1.90625","1.90625"
"222746","2.25","2.25","2.25"
"222754","2.21875","2.21875","2.21875"
"222762","2.359375","2.359375","2.359375"
"222873","1.9140625","1.9140625","1.9140625"
"222875","2","2","2"
"222905","2.375","2.375","2.375"
"222960","2.234375","2.234375","2.234375"
"222984","2.25","2.25","2.25"
"222997","2.078125","2.078125","2.078125"
"223007","2.21875","2.21875","2.21875"
"223087","2.0625","2.0625","2.0625"
"223126","2.390625","2.390625","2.390625"
"223131","2.25","2.25","2.25"
"223146","1.9609375","1.9609375","1.9609375"
"223192","1.828125","1.828125","1.828125"
"223202","1.9765625","1.9765625","1.9765625"
"223223","2.296875","2.296875","2.296875"
"223225","2.4375","2.4375","2.4375"
"223242","1.8359375","1.8359375","1.8359375"
"223243","2.21875","2.21875","2.21875"
"223244","2.1875","2.1875","2.1875"
"223246","1.984375","1.984375","1.984375"
"223271","1.7890625","1.7890625","1.7890625"
"223290","2.28125","2.28125","2.28125"
"223302","2.03125","2.03125","2.03125"
"223306","2.0625","2.0625","2.0625"
"223327","2.296875","2.296875","2.296875"
"223331","2.34375","2.34375","2.34375"
"223332","2.5","2.5","2.5"
"223367","2.015625","2.015625","2.015625"
"223368","1.9375","1.9375","1.9375"
"223369","2.125","2.125","2.125"
"223372","2.34375","2.34375","2.34375"
"223401","1.8046875","1.8046875","1.8046875"
"223419","2.109375","2.109375","2.109375"
"223424","1.8046875","1.8046875","1.8046875"
"223487","2.484375","2.484375","2.484375"
"223512","1.9375","1.9375","1.9375"
"223518","2.03125","2.03125","2.03125"
"223589","2.203125","2.203125","2.203125"
"223595","1.9609375","1.9609375","1.9609375"
"223652","1.8203125","1.8203125","1.8203125"
"223664","1.984375","1.984375","1.984375"
"223675","2.09375","2.09375","2.09375"
"223720","2","2","2"
"223767","2.0625","2.0625","2.0625"
"223853","2.3125","2.3125","2.3125"
"223861","2.015625","2.015625","2.015625"
"223865","2.015625","2.015625","2.015625"
"223896","1.8828125","1.8828125","1.8828125"
"223932","2.046875","2.046875","2.046875"
"223959","2.15625","2.15625","2.15625"
"224084","1.859375","1.859375","1.859375"
"224137","2.28125","2.28125","2.28125"
"224210","2.28125","2.28125","2.28125"
"224233","1.984375","1.984375","1.984375"
"224239","1.9375","1.9375","1.9375"
"224256","2.46875","2.46875","2.46875"
"224295","2.171875","2.171875","2.171875"
"224304","2","2","2"
"224342","1.9921875","1.9921875","1.9921875"
"224408","2.390625","2.390625","2.390625"
"224440","2.109375","2.109375","2.109375"
"224452","2.09375","2.09375","2.09375"
"224467","2.390625","2.390625","2.390625"
"224499","2.484375","2.484375","2.484375"
"224520","2.125","2.125","2.125"
"224529","2.1875","2.1875","2.1875"
"224541","1.9765625","1.9765625","1.9765625"
"224543","2.265625","2.265625","2.265625"
"224554","2","2","2"
"224559","1.8359375","1.8359375","1.8359375"
"224568","2.578125","2.578125","2.578125"
"224573","2.265625","2.265625","2.265625"
"224645","2.15625","2.15625","2.15625"
"224664","2.140625","2.140625","2.140625"
"224667","2.109375","2.109375","2.109375"
"224668","2.1875","2.1875","2.1875"
"224693","2.140625","2.140625","2.140625"
"224737","2.09375","2.09375","2.09375"
"224750","2.0625","2.0625","2.0625"
"224769","2.203125","2.203125","2.203125"
"224790","2.3125","2.3125","2.3125"
"224815","2.1875","2.1875","2.1875"
"224851","2.015625","2.015625","2.015625"
"224862","2.28125","2.28125","2.28125"
"224939","2.125","2.125","2.125"
"224971","1.9765625","1.9765625","1.9765625"
"224972","2.4375","2.4375","2.4375"
"224994","2.203125","2.203125","2.203125"
"225026","2.40625","2.40625","2.40625"
"225070","2.390625","2.390625","2.390625"
"225131","1.6953125","1.6953125","1.6953125"
"225168","2.09375","2.09375","2.09375"
"225193","2.03125","2.03125","2.03125"
"225207","2.328125","2.328125","2.328125"
"225209","2.21875","2.21875","2.21875"
"225253","2.265625","2.265625","2.265625"
"225256","2.234375","2.234375","2.234375"
"225284","2.265625","2.265625","2.265625"
"225286","1.96875","1.96875","1.96875"
"225291","2.015625","2.015625","2.015625"
"225297","1.9140625","1.9140625","1.9140625"
"225298","1.765625","1.765625","1.765625"
"225311","2.09375","2.09375","2.09375"
"225348","2.578125","2.578125","2.578125"
"225353","2.3125","2.3125","2.3125"
"225383","2.1875","2.1875","2.1875"
"225404","2.0625","2.0625","2.0625"
"225424","2.046875","2.046875","2.046875"
"225431","2.015625","2.015625","2.015625"
"225464","2.625","2.625","2.625"
"225478","2.109375","2.109375","2.109375"
"225498","2.09375","2.09375","2.09375"
"225511","1.75","1.75","1.75"
"225520","2.25","2.25","2.25"
"225547","2.375","2.375","2.375"
"225583","1.8984375","1.8984375","1.8984375"
"225590","1.9296875","1.9296875","1.9296875"
"225609","2","2","2"
"225611","2.140625","2.140625","2.140625"
"225647","1.984375","1.984375","1.984375"
"225660","2.125","2.125","2.125"
"225724","2.15625","2.15625","2.15625"
"225751","1.96875","1.96875","1.96875"
"225790","1.921875","1.921875","1.921875"
"225791","2.234375","2.234375","2.234375"
"225862","2.34375","2.34375","2.34375"
"225870","2.453125","2.453125","2.453125"
"225898","2.234375","2.234375","2.234375"
"225899","2.25","2.25","2.25"
"225906","2.4375","2.4375","2.4375"
"225928","2.4375","2.4375","2.4375"
"225966","2.15625","2.15625","2.15625"
"225984","2.203125","2.203125","2.203125"
"226015","2.015625","2.015625","2.015625"
"226023","2.03125","2.03125","2.03125"
"226024","2.296875","2.296875","2.296875"
"226054","2.21875","2.21875","2.21875"
"226084","2.484375","2.484375","2.484375"
"226091","1.9453125","1.9453125","1.9453125"
"226096","2.328125","2.328125","2.328125"
"226149","2.015625","2.015625","2.015625"
"226218","2.328125","2.328125","2.328125"
"226220","2.296875","2.296875","2.296875"
"226227","2.0625","2.0625","2.0625"
"226245","2.046875","2.046875","2.046875"
"226251","1.9921875","1.9921875","1.9921875"
"226254","1.8671875","1.8671875","1.8671875"
"226267","2.09375","2.09375","2.09375"
"226270","2.015625","2.015625","2.015625"
"226298","1.796875","1.796875","1.796875"
"226314","2.21875","2.21875","2.21875"
"226325","2.03125","2.03125","2.03125"
"226336","1.8515625","1.8515625","1.8515625"
"226352","2.15625","2.15625","2.15625"
"226361","2.234375","2.234375","2.234375"
"226441","2.140625","2.140625","2.140625"
